Id,SalePrice
1727,133097.94278239086
1728,153285.64086641365
1729,150028.99650505034
1730,124020.881933647
1731,102872.12000884142
1732,117041.28388046502
1733,96583.35159624288
1734,105464.14142630112
1735,106725.51258714181
1736,96125.14150658493
1737,238170.83819529918
1738,209273.22441077165
1739,195179.76578756614
1740,201904.0304048131
1741,170122.8206152636
1742,147300.5889758713
1743,147258.53412476263
1744,282404.41608631954
1745,181690.8774710494
1746,156875.66008764989
1747,184370.65150002038
1748,186616.1892749553
1749,118689.14116646575
1750,104876.90343706151
1751,203920.14280947353
1752,103263.68958711698
1753,130821.83894248186
1754,164662.47482287203
1755,140756.89668630713
1756,116542.002118142
1757,108660.7529142622
1758,122349.85807474575
1759,138197.83932847605
1760,135235.6649622766
1761,123444.33897888676
1762,146620.13651183384
1763,157527.55054563071
1764,103786.55846431594
1765,116916.89798351753
1766,159846.10175064098
1767,181964.94695669424
1768,117935.04985921504
1769,143768.15448641853
1770,131671.6369306052
1771,100933.24727565191
1772,118585.98604034298
1773,109248.46357291366
1774,123780.68294515785
1775,124629.8204742058
1776,107565.05496066123
1777,94407.48464942972
1778,118461.15587454065
1779,114227.35325864398
1780,145556.05837036
1781,107642.7609662379
1782,87130.50150094244
1783,123368.77620161104
1784,107959.35786236958
1785,106671.39659087418
1786,126852.23275715717
1787,142995.3035641905
1788,64990.5028957882
1789,85424.07605938175
1790,80669.48022367875
1791,156921.35189306884
1792,138396.7587639908
1793,111835.39186372118
1794,130051.68823070225
1795,123403.52644078489
1796,109056.06349049139
1797,96089.04672288723
1798,108021.3989361656
1799,95949.72859473986
1800,114174.44320281816
1801,116658.77718732809
1802,119150.16566589309
1803,129475.81076937543
1804,116710.84824670698
1805,114401.44344283029
1806,110603.92522927883
1807,99618.2764161681
1808,106622.01976544994
1809,113016.98170379442
1810,123197.87220908504
1811,76906.97645194655
1812,87648.06064209709
1813,107395.39751154164
1814,84468.80618660933
1815,54567.785600213676
1816,91907.51565282258
1817,98036.14874872848
1818,130660.04440846904
1819,130271.55008281785
1820,53254.698756544385
1821,103162.29548726197
1822,132503.430304924
1823,42368.507762182504
1824,107083.88327361108
1825,127497.85978411033
1826,101386.53323768594
1827,89963.42642057643
1828,115464.91556046794
1829,96511.89057411108
1830,126352.16465110668
1831,126516.18090803352
1832,66602.08162347606
1833,117695.0350173105
1834,110274.16495862052
1835,110426.94297796016
1836,111802.33110336965
1837,75528.01259859586
1838,114505.13215715066
1839,102251.89383005045
1840,119233.53611962569
1841,110871.7737717863
1842,91764.98130451718
1843,117670.74528203333
1844,117564.23839605539
1845,126939.1795270751
1846,133884.27861946673
1847,153708.09386966328
1848,54724.18055303758
1849,90193.87894763496
1850,106170.03858184785
1851,133839.5633372826
1852,112356.10677504339
1853,108815.04749480935
1854,146020.54886239432
1855,140174.74301106058
1856,188097.6841751801
1857,119208.08739829298
1858,111746.24928237114
1859,101262.25674196519
1860,118205.64898710784
1861,101770.32172759516
1862,252372.11046813978
1863,235024.11161921738
1864,235072.4147352009
1865,285209.9872900014
1866,266359.7433621929
1867,190458.88397998767
1868,226234.6156251418
1869,170386.5321815979
1870,181968.99788551228
1871,217847.09009869903
1872,156606.56180002945
1873,209920.07572197812
1874,129334.69647684525
1875,163117.22699193205
1876,174358.1286529908
1877,171282.92408614745
1878,174967.45774534796
1879,117839.53808663593
1880,112419.5692911299
1881,194514.18120942387
1882,210161.8561000591
1883,163008.3985807836
1884,179746.03303768404
1885,195292.03129076972
1886,225600.53385471564
1887,171908.72150574139
1888,206091.66703306255
1889,159512.8202668948
1890,100635.13283710662
1891,106085.1082239348
1892,88238.92329765923
1893,113723.08699300942
1894,108845.80229202355
1895,117564.10448811157
1896,109765.25386695679
1897,96873.43439939125
1898,111768.08669633098
1899,141577.4072238959
1900,144776.8816435816
1901,141549.4837068857
1902,138783.13542625637
1903,185463.75936365823
1904,124476.351612822
1905,175182.09137728857
1906,107802.03740718866
1907,160394.69157401053
1908,100033.85845111833
1909,110552.16716379882
1910,105768.62526029734
1911,196148.70359144523
1912,280163.07229776314
1913,121957.03565870447
1914,58270.25309510094
1915,259794.52683956915
1916,69399.01846557851
1917,193034.98938357286
1918,121151.63273803981
1919,139480.5379304226
1920,139054.75449971054
1921,296101.99024135654
1922,250405.5888961121
1923,200002.08288625418
1924,202004.3638574559
1925,166013.24342234948
1926,294581.2153488048
1927,114505.79050157
1928,134035.82359434827
1929,106791.98073855064
1930,120263.71710721642
1931,118065.74332619905
1932,120237.49850362976
1933,158143.1504704441
1934,159946.0783774383
1935,150686.8854545179
1936,169506.0411145779
1937,161691.32906228822
1938,143426.92136533838
1939,213700.6830088968
1940,170010.5304500075
1941,152192.2615332921
1942,154528.07736110993
1943,192173.65873176855
1944,335946.6946737732
1945,320974.8443194671
1946,125613.7748076534
1947,271275.2805698296
1948,164987.10861958042
1949,206951.6563630963
1950,159560.21238403404
1951,184763.100588921
1952,166541.81154259888
1953,140905.99929537333
1954,161076.43443738556
1955,122265.39356669434
1956,260330.17146729268
1957,139051.10557504673
1958,237213.37105273915
1959,126303.76076326135
1960,102665.59558850552
1961,112978.29652414523
1962,87691.14507541113
1963,95171.44018930927
1964,93910.3864903836
1965,127059.83245943856
1966,122387.84889004337
1967,235697.4026614074
1968,332134.5629790237
1969,310863.551887379
1970,336191.0866347351
1971,394136.27351450716
1972,298177.2866505199
1973,234569.5297417048
1974,279056.1224714279
1975,427361.3289993324
1976,218344.79188906576
1977,277627.1746098344
1978,311976.6799248534
1979,268484.7348035594
1980,190902.0822655136
1981,275714.10197116516
1982,184392.3838941089
1983,180393.2728620148
1984,147642.78242869244
1985,183931.22230394458
1986,169280.5995843059
1987,168931.81981132456
1988,158520.53773259933
1989,171931.1230832547
1990,183361.93090161402
1991,196085.28607735888
1992,180817.1276545961
1993,151321.75580476905
1994,185071.3884769651
1995,169527.2393795857
1996,220478.5950637218
1997,265519.8597114071
1998,241653.95176069005
1999,222944.32237325137
2000,263274.88253537077
2001,236798.95478398105
2002,195661.93021472642
2003,226196.76240551806
2004,235415.26992485963
2005,188611.2831660705
2006,196118.59118225286
2007,213461.8163513077
2008,188751.52378084435
2009,174391.0368347651
2010,168092.18746286142
2011,128633.72575520774
2012,153657.41954457643
2013,158061.70925343205
2014,156602.36392182083
2015,176626.37318730794
2016,164004.90056323542
2017,165680.00355090562
2018,107320.49698152106
2019,118467.79782543366
2020,89129.36541466042
2021,89664.35211234831
2022,158166.9312362597
2023,122991.13931988808
2024,221443.1065018298
2025,285936.5935758637
2026,163598.6366400157
2027,146304.96232586898
2028,133749.97571181314
2029,147131.54571934036
2030,217767.11534532814
2031,193468.47493017983
2032,204678.09950935104
2033,208653.8233469263
2034,144475.16053730878
2035,196705.92747205583
2036,164768.3444029449
2037,184451.79516771022
2038,280528.56267991173
2039,195168.07668908645
2040,253113.38806260918
2041,252210.09406471578
2042,187136.67166378553
2043,154277.79551961712
2044,146070.775578185
2045,173814.13093312274
2046,141582.7035778757
2047,121214.18505625169
2048,124976.86499719591
2049,123878.18678299965
2050,145632.2614568662
2051,91177.8239005746
2052,109513.30946362796
2053,128344.68938335066
2054,90864.04169286037
2055,127307.08851688985
2056,128099.74850659994
2057,95300.15525738201
2058,179134.39304724932
2059,114974.01772658197
2060,142204.31890390138
2061,142236.14018748127
2062,112966.02536052071
2063,114478.81991414909
2064,126323.18750849267
2065,103516.49765774056
2066,139184.507302681
2067,88817.2271634
2068,128625.0050690307
2069,76535.78578389957
2070,104836.31303406907
2071,92534.48118947417
2072,122134.89612667002
2073,112327.46282183196
2074,160843.44719308245
2075,128446.28147867428
2076,104743.95135743097
2077,150202.48286129255
2078,110788.21962161637
2079,112390.80431333315
2080,111584.13231174655
2081,114596.20923722691
2082,102813.35688099562
2083,127075.82005872704
2084,106011.60995633448
2085,110173.17657577887
2086,98880.26297500613
2087,110273.69534925776
2088,88558.15353004805
2089,78640.78002445167
2090,111467.16294715948
2091,94352.25739136784
2092,103933.70880866123
2093,93475.76119624339
2094,94913.32205182308
2095,119563.3298723302
2096,76192.18270786256
2097,92516.08999357374
2098,136790.32911055823
2099,59523.656033062754
2100,59470.79868983487
2101,94673.0046962197
2102,102212.82051381814
2103,101275.74077188811
2104,113196.13461933972
2105,124176.15091090462
2106,70174.36309808056
2107,159549.00673929695
2108,105089.09182745466
2109,101905.68264393945
2110,103598.56003258524
2111,118020.90816710374
2112,123408.56373285338
2113,106923.83676574196
2114,116429.6564475942
2115,141667.98208617288
2116,96886.8479016823
2117,133435.41656615192
2118,109133.89798663216
2119,106580.60445618743
2120,101923.98474368153
2121,96513.68436394847
2122,113446.83834936256
2123,73684.2121622785
2124,131327.36942504527
2125,106060.96324042777
2126,133442.15051824864
2127,147542.99882706068
2128,105453.0378092092
2129,79221.45439479558
2130,128103.84923277416
2131,131828.18757585183
2132,96073.42456335848
2133,108700.08402217769
2134,111177.83731850407
2135,90126.74478414266
2136,71031.03069869458
2137,92924.44492588422
2138,110381.9657156015
2139,127907.22830129728
2140,118543.38246383348
2141,132921.86754638134
2142,114413.70695888456
2143,129790.14545229911
2144,101997.6687716811
2145,123301.48894133462
2146,143502.26627978153
2147,109105.26387932582
2148,115043.4393749957
2149,122841.28452598219
2150,198841.59491222966
2151,113216.10649189733
2152,136300.17880936156
2153,140526.48845602592
2154,90455.67930569699
2155,125483.4325313593
2156,207499.05727745965
2157,188951.22720706317
2158,201678.5422508926
2159,182157.9069572853
2160,168965.33910916676
2161,203888.98956865232
2162,303211.7704441302
2163,277737.7096471145
2164,205987.06730400128
2165,175298.19653292012
2166,137056.62686674064
2167,186793.36626562494
2168,173952.3695497731
2169,168949.70457612202
2170,184973.656070041
2171,133657.2857124269
2172,113112.58878363959
2173,152556.15623877366
2174,197394.13690802967
2175,236182.3274346688
2176,247464.33559127696
2177,208601.93561987107
2178,185240.0738493779
2179,122449.14472400746
2180,167847.94170488245
2181,173613.13015523882
2182,197326.3890359433
2183,166985.89314328448
2184,102707.18548073134
2185,109890.83168559328
2186,127696.25599834706
2187,130160.71660790553
2188,132528.98357681747
2189,274663.12752027815
2190,65251.71266763963
2191,69878.88949468429
2192,82586.98650102044
2193,108058.05615161103
2194,98850.24217569023
2195,98630.11494741475
2196,90351.99392104596
2197,102369.70366091927
2198,135309.24452778645
2199,156416.92652127217
2200,139406.11244754566
2201,128922.6786712281
2202,197109.6223543401
2203,131174.12317454704
2204,158583.7530354028
2205,114526.98864377497
2206,124952.84280460155
2207,194277.80343808976
2208,228575.90330735128
2209,222415.946094329
2210,105636.07162274836
2211,103484.88227654264
2212,119647.37054163804
2213,99395.15526393885
2214,113006.65945287581
2215,95291.2513983013
2216,129756.69876963859
2217,69228.24781744326
2218,64560.10813663307
2219,64044.3014111326
2220,66942.55068807566
2221,261690.7033811231
2222,233242.7649461736
2223,225113.93630683378
2224,175783.70090495396
2225,103430.76474632506
2226,150456.09694949607
2227,156701.6191816214
2228,214138.3562178916
2229,212604.8825679129
2230,138879.61732196124
2231,186408.70216901714
2232,155306.1345257886
2233,143280.39147282354
2234,191709.4285935643
2235,173911.50885911923
2236,206758.9340972884
2237,244944.57198473666
2238,155932.30340876913
2239,100420.80156783383
2240,131666.14697726202
2241,134695.9867499718
2242,100570.6023083365
2243,103096.80721242326
2244,89338.56088926707
2245,92229.665078921
2246,119166.72669319912
2247,96025.07881201831
2248,111843.55331554405
2249,108372.03209812893
2250,113954.06781217948
2251,120437.02005496329
2252,152188.8235859038
2253,139936.4766783776
2254,153927.3868934231
2255,154427.0043018603
2256,147363.92188633952
2257,181172.95259814992
2258,141065.76631057527
2259,158165.28137742914
2260,128150.24926908391
2261,175064.0054793144
2262,184597.30165136384
2263,316123.76114032126
2264,467867.5522051078
2265,147559.58419564436
2266,259483.3318597378
2267,304722.47579785605
2268,326749.25724399387
2269,131562.27314156448
2270,169941.4233907599
2271,170529.502331627
2272,147776.82756519958
2273,132251.56765502578
2274,155940.9292831199
2275,135910.85486449988
2276,165665.18930231108
2277,154515.07839306048
2278,120989.10356957492
2279,128307.67161391967
2280,98370.49203018016
2281,146259.33028200528
2282,150242.89428257555
2283,95128.87631072603
2284,103045.48062940301
2285,126656.32291611798
2286,108064.0450586698
2287,300103.8940844939
2288,241125.23681112897
2289,297363.1590072204
2290,380788.76612185844
2291,279944.26054858934
2292,346433.39015468565
2293,378475.4155044758
2294,355459.14982987125
2295,386608.7654614386
2296,266666.07468403486
2297,290520.1158264729
2298,304888.3934611566
2299,301714.453533819
2300,265751.6101076291
2301,259245.4605089045
2302,203128.256827888
2303,205771.47218844466
2304,224572.89080312627
2305,171676.34264754583
2306,165724.79726155015
2307,170916.3438478494
2308,198348.54129761772
2309,233751.2945813585
2310,185335.07363702529
2311,170328.7799258101
2312,153703.3783498032
2313,151522.73060904123
2314,159534.46328707924
2315,162140.5121606732
2316,177254.74875128095
2317,160519.05664559745
2318,162359.79666059525
2319,167400.15949631575
2320,164962.29124871764
2321,189444.81337648933
2322,162201.58630882198
2323,168350.22355352482
2324,160385.8334745207
2325,187869.93317115278
2326,158577.50174923157
2327,178256.86580637316
2328,185412.38566387218
2329,168147.70695371396
2330,165345.39324541533
2331,267718.7943051527
2332,317519.9499337094
2333,247717.4145489185
2334,217479.8043369253
2335,226890.97646674459
2336,240170.3110533815
2337,174313.2960980348
2338,213860.73410751956
2339,183494.43137428418
2340,306897.76031012245
2341,193777.6957788908
2342,190552.58029633615
2343,192488.33840308766
2344,181951.5430820581
2345,204012.41679512998
2346,189775.35254052354
2347,180589.7908070086
2348,203410.72682936164
2349,163755.74547899608
2350,257529.84335358685
2351,237623.1515374976
2352,217412.47164916477
2353,210776.78684135742
2354,136342.5480746283
2355,135307.98897788042
2356,130768.63257227717
2357,165939.0618299177
2358,168267.73141492173
2359,115358.60716969766
2360,102374.96935076104
2361,128218.00838532089
2362,227452.8213287818
2363,119857.00181728766
2364,127195.39783069926
2365,178562.32486997533
2366,179476.9602941346
2367,198739.37400666022
2368,189244.43920993683
2369,193545.10340677729
2370,143337.2440393872
2371,139959.39017959128
2372,174390.64608912315
2373,228536.67624074843
2374,246507.34528480566
2375,205889.68206977312
2376,224860.1743917144
2377,266127.3851776077
2378,131382.5848698846
2379,164754.0134669375
2380,125619.57907015845
2381,148545.70582296688
2382,174327.51668108715
2383,178667.07709664083
2384,203226.56152136167
2385,134107.35987781477
2386,116362.86254646131
2387,112387.04864730149
2388,83120.12863960049
2389,105231.55887866087
2390,126803.65813624107
2391,122561.17769256255
2392,105998.59343776859
2393,139771.47667414925
2394,128853.44264749115
2395,173479.60415296478
2396,118359.96037923341
2397,182930.77630152475
2398,110826.17645103707
2399,66200.25773815469
2400,72590.6622022572
2401,115570.96464929904
2402,114687.36089570819
2403,128514.73009510965
2404,121479.53446882433
2405,138004.2743967551
2406,122870.44500404799
2407,105446.96312232676
2408,122104.00336153597
2409,105489.49867973864
2410,134726.83207193937
2411,103955.81093429729
2412,130973.6237608005
2413,113728.81441709564
2414,136263.3791180301
2415,117867.84677914264
2416,108633.06008036157
2417,118386.52899809112
2418,121741.71356632138
2419,115702.3587020571
2420,103909.65525287777
2421,125935.63777464334
2422,95382.86005638537
2423,99053.2928813034
2424,142591.21760249397
2425,171851.64076722576
2426,106343.8419561685
2427,115080.09010824245
2428,147148.67494732654
2429,102642.96661274882
2430,114978.16782677372
2431,98442.75575298986
2432,127491.68251235326
2433,121566.65665857724
2434,119349.83450335791
2435,120588.49076420214
2436,102026.64854861899
2437,94598.5160340624
2438,105205.73087249915
2439,86696.26869938924
2440,109971.48502904581
2441,73279.00410573927
2442,88691.38009501912
2443,110383.8203329749
2444,118755.98069621254
2445,79381.5687099508
2446,119457.91537235513
2447,153329.84448882102
2448,109078.99855284952
2449,102480.79323811851
2450,126393.56869506644
2451,106559.24684403822
2452,165765.73228023597
2453,85198.13854327916
2454,106097.77058868197
2455,98727.33962818258
2456,109252.35361988485
2457,118185.92748830347
2458,125611.29367540254
2459,100550.6088461644
2460,125713.33385011925
2461,115666.57476875445
2462,119959.85777598627
2463,111593.2693113313
2464,156190.7832415397
2465,118710.70099512099
2466,105019.86542061836
2467,110601.73657121274
2468,69435.13717938079
2469,71405.41764025185
2470,164056.79244328695
2471,169546.44181553577
2472,134562.4148646869
2473,106019.67319507762
2474,68858.54432632319
2475,182500.64682062628
2476,100841.2764395292
2477,107303.93255493701
2478,126298.3917239261
2479,92814.04507243374
2480,138381.0501244803
2481,103296.84594136788
2482,112999.06658775904
2483,98875.69790153553
2484,105393.65000465959
2485,110073.1315449907
2486,125664.90124268312
2487,135407.06832868938
2488,147151.19776976184
2489,129191.6981831312
2490,119678.1295142209
2491,80059.41583776429
2492,170306.71760352692
2493,132908.7879291055
2494,120047.55291587864
2495,75056.52601392865
2496,197598.8252313544
2497,133713.58075986555
2498,100655.31321110259
2499,74487.10411867322
2500,112479.75403245527
2501,119190.41182489175
2502,118120.10495307989
2503,85160.28154608877
2504,170211.76486193095
2505,187055.5152966106
2506,210401.46287304387
2507,239309.1097305935
2508,211415.53646051305
2509,185709.87651750582
2510,189277.03227812858
2511,154625.54707785053
2512,182893.7825974861
2513,184546.17325365718
2514,204450.83081467284
2515,135099.20553987037
2516,154813.1165185792
2517,133666.43152561368
2518,135185.43176765007
2519,203149.7580022972
2520,181612.70510365002
2521,163979.44690450275
2522,186700.83218897274
2523,102851.46153722926
2524,118509.80195952323
2525,129161.55991204343
2526,122494.1574291563
2527,105347.25820427529
2528,114058.03170547566
2529,125408.46782179456
2530,113067.2462395569
2531,203921.90541084192
2532,191813.23195160003
2533,169451.55543011808
2534,200960.20667230035
2535,233204.23581598364
2536,191055.55919171052
2537,206308.46059030824
2538,166295.10398286243
2539,154360.82290208974
2540,162597.62173789693
2541,162762.2352421202
2542,146735.5364371081
2543,102805.8949570635
2544,110823.67581022733
2545,113658.62377220471
2546,111028.87093454557
2547,112641.05617611659
2548,130979.06732059167
2549,142592.9504450369
2550,919942.3070520861
2551,124105.99038709265
2552,119281.72804511302
2553,64623.13601488705
2554,78450.34977970623
2555,110525.8443885212
2556,90369.95194312166
2557,92276.56908079372
2558,100767.80266450002
2559,120604.30076089768
2560,139547.41217345695
2561,147258.08357514875
2562,131908.92014462428
2563,143265.8113777143
2564,192016.13290110364
2565,126265.27893990454
2566,143179.06732180328
2567,122979.32221887156
2568,168334.50673139616
2569,186383.77109014953
2570,99964.38798084111
2571,175792.1182946211
2572,128986.10342220585
2573,195319.6651043488
2574,280555.5234765047
2575,117674.02991715242
2576,98883.10441488706
2577,121705.67482116175
2578,72899.02643749662
2579,55515.854348072164
2580,70876.3092142978
2581,89400.36019618782
2582,88101.55512527775
2583,226928.73753700196
2584,142345.4443904129
2585,158030.5815085451
2586,184125.28596749884
2587,163659.23195084583
2588,135389.17596257455
2589,124966.81550795402
2590,159516.47215741663
2591,191931.59982775676
2592,180765.77315800134
2593,202841.75704466406
2594,147891.88531920293
2595,167647.94233796833
2596,218434.63254830264
2597,160762.32619925876
2598,235233.4813175111
2599,262318.639551718
2600,135770.00806277967
2601,136344.64095816662
2602,74018.18353740477
2603,81331.77979000853
2604,79730.23278979879
2605,74088.88140761948
2606,117623.26613639238
2607,170308.40128557454
2608,146439.13388130555
2609,150170.30740172192
2610,91547.79044754468
2611,100895.31432106928
2612,130477.66080032509
2613,113255.05645540143
2614,107143.77899008292
2615,133223.4513007661
2616,123650.65929663338
2617,155029.30878585033
2618,179893.32446936148
2619,168164.49509771503
2620,165008.30709943955
2621,152932.48797856396
2622,160437.27080475283
2623,207179.83102284482
2624,261617.3603987782
2625,249286.90080847873
2626,147068.03327036524
2627,149391.09806343832
2628,387391.1046730618
2629,456237.67994025385
2630,329932.1534005557
2631,419036.7446955229
2632,357271.2296189699
2633,252014.48966733398
2634,348276.826977578
2635,137786.010405309
2636,145978.15922695163
2637,147434.533302
2638,219462.7162343569
2639,152305.01150620097
2640,129375.20321561757
2641,98128.12091272995
2642,151077.54878600826
2643,96061.53017558309
2644,101263.80090953539
2645,100865.7077459971
2646,89819.57374597949
2647,93393.14656549213
2648,124967.84420777133
2649,129362.24541340137
2650,121471.68882308409
2651,125269.25255114335
2652,331323.78227790724
2653,219718.67742462
2654,225806.39599438352
2655,323807.790667562
2656,279498.82201738
2657,296993.0849771002
2658,269374.049125322
2659,259230.88782212714
2660,299627.765998498
2661,288016.55272194085
2662,298692.78940166585
2663,242561.1366899976
2664,228731.41399819855
2665,264725.24259416224
2666,237322.15916575625
2667,154198.2555643196
2668,155694.28511175496
2669,161343.9070455625
2670,233746.64999143578
2671,164847.18618615344
2672,166319.39382778574
2673,165559.82516535174
2674,157072.79661314064
2675,160250.65451389685
2676,168674.85933252843
2677,168607.9911698325
2678,213299.89662262078
2679,220201.85951651554
2680,240630.166588558
2681,301901.88228959485
2682,255253.47935755088
2683,459907.95290223585
2684,248973.66368290587
2685,268029.9088629758
2686,220627.63615366095
2687,245859.22596994916
2688,184888.02774117835
2689,186130.992124542
2690,340038.05258936004
2691,169902.8842737726
2692,134583.4736412996
2693,178655.53411459416
2694,127595.17676837872
2695,170306.0616938601
2696,163430.98633931365
2697,166558.885865707
2698,157944.5806124467
2699,142698.89953642513
2700,134741.31647183787
2701,133280.1175802218
2702,101223.24238066284
2703,101407.35475286205
2704,119506.38402229077
2705,99157.13151600186
2706,99283.22043041045
2707,107348.34623517634
2708,117387.69935253027
2709,91015.18411796093
2710,113052.4736561159
2711,213388.39870071772
2712,288729.5801640198
2713,163993.25302140816
2714,140662.6729419237
2715,148083.6073784214
2716,135168.752329552
2717,183797.99656509253
2718,194371.2919445596
2719,132437.04650133112
2720,145911.30910656147
2721,113506.10795457533
2722,133058.74984063252
2723,115339.8480037696
2724,111208.76074507677
2725,108890.00816022579
2726,134657.85906577102
2727,145586.57942678785
2728,158430.08046787296
2729,128996.67400920432
2730,127255.96810916594
2731,110068.81306403756
2732,120245.05552910513
2733,133492.5326677142
2734,115055.31452766327
